date,tic,close,volume,DBSCAN_Anomaly,OCSVM_Anomaly,IsolationForest_Anomaly,Autoencoder_Anomaly,stat_Anomaly
2020-06-22,ARL,8.68999958,3000,0,0,0,0,0
2020-06-22,BH,76.68000031,27400,0,0,0,0,0
2020-06-22,CIX,10.35937214,1300,0,0,0,0,0
2020-06-22,FDBC,32.89183044,3600,0,0,0,0,0
2020-06-22,GEF,30.93280602,345000,0,0,0,0,0
2020-06-22,NATH,49.07902908,2800,0,0,0,0,0
2020-06-22,NKSH,25.40490723,6900,0,0,0,0,0
2020-06-22,NWFL,20.11769295,11200,0,0,0,0,0
2020-06-22,PLBC,17.31971359,10300,0,0,0,0,0
2020-06-22,PNRG,72.5,1800,0,1,0,0,0
2020-06-22,QRTEB,5.02921629,300,0,0,0,0,0
2020-06-22,RGCO,22.83980751,7000,0,0,0,0,0
2020-06-22,STRS,14.84200954,19900,0,0,0,0,0
2020-06-22,SWKH,13.47999954,18700,0,0,0,0,0
2020-06-22,TCI,23.79000092,2200,0,0,0,0,0
2020-06-22,VABK,20.78174782,100,0,0,0,0,0
2020-06-22,VALU,29.05195808,9300,0,0,0,0,0
2020-06-23,ARL,8.340000153,8400,0,0,0,0,0
2020-06-23,BH,78.90000153,12000,0,0,0,0,0
2020-06-23,CIX,10.58552742,1000,0,0,0,0,0
2020-06-23,FDBC,32.80318451,4500,0,0,0,0,0
2020-06-23,GEF,32.72351456,503100,0,0,0,0,0
2020-06-23,NATH,49.54111862,4200,0,0,0,0,0
2020-06-23,NKSH,25.72196198,8100,0,0,0,0,0
2020-06-23,NWFL,20.15969086,5900,0,0,0,0,0
2020-06-23,PLBC,18.12717628,11300,0,0,0,0,0
2020-06-23,PNRG,74.0,2400,0,0,0,0,0
2020-06-23,QRTEB,5.408563614,2000,0,0,0,0,0
2020-06-23,RGCO,22.11773491,13200,0,0,0,0,0
2020-06-23,STRS,15.35530281,16800,0,0,0,0,0
2020-06-23,SWKH,13.39999962,32500,0,0,0,0,0
2020-06-23,TCI,23.14999962,600,0,0,0,0,0
2020-06-23,VABK,20.99165916,1600,0,0,0,0,0
2020-06-23,VALU,28.87150574,7300,0,0,0,0,0
2020-06-24,ARL,10.53999996,18100,0,0,0,0,0
2020-06-24,BH,88.36000061,26200,0,0,0,0,0
2020-06-24,CIX,10.58552742,8500,0,0,0,0,0
2020-06-24,FDBC,34.40787506,11700,0,0,0,0,0
2020-06-24,GEF,35.4440155,395900,0,0,0,0,0
2020-06-24,NATH,53.87762833,9800,0,0,0,0,0
2020-06-24,NKSH,27.41291237,10100,0,0,0,0,0
2020-06-24,NWFL,21.33567429,5800,0,0,0,0,0
2020-06-24,PLBC,19.04350853,21400,0,0,0,0,0
2020-06-24,PNRG,84.51000214,5900,0,0,0,0,0
2020-06-24,QRTEB,5.38557291,2100,0,0,0,0,0
2020-06-24,RGCO,23.02032471,19200,0,0,0,0,0
2020-06-24,STRS,17.67817307,29100,0,0,0,0,0
2020-06-24,SWKH,13.39999962,33900,0,0,0,0,0
2020-06-24,TCI,28.97999954,4000,0,0,0,0,0
2020-06-24,VABK,20.99165916,0,0,0,0,0,0
2020-06-24,VALU,27.76176453,9400,0,0,0,0,0
2020-06-25,ARL,10.52999973,10300,0,0,0,0,0
2020-06-25,BH,85.09999847,22300,1,1,0,0,0
2020-06-25,CIX,10.74713898,4300,0,0,0,0,0
2020-06-25,FDBC,33.85820007,8100,0,0,0,0,0
2020-06-25,GEF,35.77978134,265400,0,0,0,0,0
2020-06-25,NATH,54.65962601,21400,0,0,0,0,0
2020-06-25,NKSH,26.52678871,9400,0,0,0,0,0
2020-06-25,NWFL,21.81446457,5600,0,0,0,0,0
2020-06-25,PLBC,19.89634323,32300,0,0,0,0,0
2020-06-25,PNRG,87.5,2200,0,1,0,0,0
2020-06-25,QRTEB,5.500525951,2200,0,0,0,0,0
2020-06-25,RGCO,22.58192253,12500,0,0,0,0,0
2020-06-25,STRS,18.19146729,7400,0,0,0,0,0
2020-06-25,SWKH,13.53999996,23100,0,0,0,0,0
2020-06-25,TCI,26.89999962,2400,0,0,0,0,0
2020-06-25,VABK,20.99165916,0,0,0,0,0,0
2020-06-25,VALU,26.93170357,4000,0,0,0,0,0
2020-06-26,ARL,10.52000046,5100,0,0,0,0,1
2020-06-26,BH,77.98000336,19800,0,0,0,0,0
2020-06-26,CIX,10.3798399,4900,0,0,0,0,1
2020-06-26,FDBC,34.11531448,5500,0,0,0,0,0
2020-06-26,GEF,33.89435959,235200,0,0,0,0,0
2020-06-26,NATH,54.49078369,12300,0,0,0,0,0
2020-06-26,NKSH,25.62440491,7700,0,0,0,0,0
2020-06-26,NWFL,20.3780899,4700,0,0,0,0,0
2020-06-26,PLBC,20.39534187,6800,0,0,0,0,0
2020-06-26,PNRG,91.0,1100,0,0,0,0,0
2020-06-26,QRTEB,5.500525951,0,0,0,0,0,0
2020-06-26,RGCO,22.18650246,7900,0,0,0,0,0
2020-06-26,STRS,16.19049263,5700,0,0,0,0,0
2020-06-26,SWKH,12.97000027,26200,0,0,0,0,0
2020-06-26,TCI,26.87999916,1800,0,0,0,0,0
2020-06-26,VABK,20.99165916,0,0,0,0,0,0
2020-06-26,VALU,26.61592293,7100,0,0,0,0,0
2020-06-29,ARL,10.30000019,6400,0,1,0,0,0
2020-06-29,BH,72.51999664,8000,0,1,0,0,0
2020-06-29,CIX,10.29903412,1400,0,0,0,0,0
2020-06-29,FDBC,32.56380844,7900,0,0,0,0,0
2020-06-29,GEF,31.7851162,229400,0,0,0,0,0
2020-06-29,NATH,54.28639603,7600,0,1,0,0,0
2020-06-29,NKSH,25.60814857,14800,0,1,0,0,0
2020-06-29,NWFL,20.84847641,4000,0,1,0,0,0
2020-06-29,PLBC,19.83283615,12700,0,0,0,0,1
2020-06-29,PNRG,92.80000305,4900,0,1,0,0,0
2020-06-29,QRTEB,5.132675171,11300,0,1,0,0,0
2020-06-29,RGCO,21.73950768,10800,0,0,0,0,0
2020-06-29,STRS,15.66849995,7500,0,0,0,0,0
2020-06-29,SWKH,13.17000008,16000,0,0,0,0,0
2020-06-29,TCI,28.95999908,1500,0,0,0,0,0
2020-06-29,VABK,20.99165916,0,0,0,0,0,0
2020-06-29,VALU,24.51371956,9200,0,0,0,0,0
2020-06-30,ARL,9.659999847,9800,0,1,0,0,0
2020-06-30,BH,63.06999969,14200,0,1,0,0,0
2020-06-30,CIX,10.48268414,3500,0,1,0,0,0
2020-06-30,FDBC,31.59744644,16800,0,0,0,0,0
2020-06-30,GEF,28.84077072,310600,0,1,0,0,0
2020-06-30,NATH,49.76327515,9800,0,1,0,0,0
2020-06-30,NKSH,22.91726112,14500,0,1,0,0,0
2020-06-30,NWFL,18.55531693,13700,0,1,0,0,0
2020-06-30,PLBC,18.50822449,26300,0,0,0,0,1
2020-06-30,PNRG,88.16000366,500,0,1,0,0,0
2020-06-30,QRTEB,4.862534046,3700,0,1,0,0,0
2020-06-30,RGCO,20.484478,26800,0,1,0,0,0
2020-06-30,STRS,14.66801262,18500,0,0,0,0,0
2020-06-30,SWKH,12.98999977,16300,0,1,0,0,0
2020-06-30,TCI,28.12000084,3200,0,1,0,0,0
2020-06-30,VABK,20.99165916,0,0,1,0,0,0
2020-06-30,VALU,23.2866745,5100,0,1,0,0,0
2020-07-01,ARL,8.909999847,13800,0,0,0,0,0
2020-07-01,BH,71.69000244,11200,0,0,0,0,0
2020-07-01,CIX,10.28434181,6900,0,0,0,0,0
2020-07-01,FDBC,34.1064415,8500,0,0,0,0,0
2020-07-01,GEF,30.03744698,304300,0,0,0,0,0
2020-07-01,NATH,51.53164673,12100,0,0,0,0,0
2020-07-01,NKSH,22.97416687,17100,0,0,0,0,0
2020-07-01,NWFL,18.99210739,8900,0,0,0,0,0
2020-07-01,PLBC,19.6785984,2800,0,0,0,0,0
2020-07-01,PNRG,92.90000153,1400,0,1,0,0,0
2020-07-01,QRTEB,4.862534046,0,0,0,0,0,0
2020-07-01,RGCO,20.59622574,10000,0,0,0,0,0
2020-07-01,STRS,14.83330917,6800,0,0,0,0,0
2020-07-01,SWKH,12.59000015,23900,0,0,0,0,0
2020-07-01,TCI,30.73999977,2700,0,0,0,0,0
2020-07-01,VABK,20.99165916,0,0,0,0,0,0
2020-07-01,VALU,23.00698662,6500,0,0,0,0,0
2020-07-02,ARL,9.0,10300,0,0,0,0,0
2020-07-02,BH,74.68000031,21000,0,1,0,0,0
2020-07-02,CIX,10.76917458,3800,0,0,0,0,0
2020-07-02,FDBC,37.34243011,24100,0,0,0,0,0
2020-07-02,GEF,29.61559868,341200,0,0,0,0,0
2020-07-02,NATH,54.29528046,3900,0,0,0,0,0
2020-07-02,NKSH,24.64886093,10300,0,0,0,0,0
2020-07-02,NWFL,19.93289566,4500,0,0,0,0,0
2020-07-02,PLBC,19.95985031,15000,0,0,0,0,0
2020-07-02,PNRG,88.25,300,0,1,0,0,0
2020-07-02,QRTEB,5.23038578,4300,0,0,0,0,0
2020-07-02,RGCO,21.27531815,17300,0,0,0,0,0
2020-07-02,STRS,16.32969093,17100,0,0,0,0,0
2020-07-02,SWKH,13.0,51400,0,0,0,0,0
2020-07-02,TCI,34.09999847,4800,0,0,0,0,0
2020-07-02,VABK,20.57182884,100,0,0,0,0,0
2020-07-02,VALU,23.41298676,3100,0,0,0,0,0
2020-07-06,ARL,8.960000038,14100,0,0,0,0,0
2020-07-06,BH,78.41000366,20600,0,1,0,0,0
2020-07-06,CIX,10.65164089,1500,0,0,0,0,0
2020-07-06,FDBC,39.7007103,21200,0,0,0,0,0
2020-07-06,GEF,30.84671593,297900,0,0,0,0,0
2020-07-06,NATH,54.91732788,12000,0,0,0,0,0
2020-07-06,NKSH,25.18540955,5700,0,0,0,0,0
2020-07-06,NWFL,20.3780899,6500,0,0,0,0,0
2020-07-06,PLBC,19.95985031,11500,0,0,0,0,0
2020-07-06,PNRG,83.80000305,2100,0,1,0,0,0
2020-07-06,QRTEB,5.310853004,300,0,0,0,0,0
2020-07-06,RGCO,22.00598717,23400,0,0,0,0,0
2020-07-06,STRS,18.09576797,11400,0,0,0,0,0
2020-07-06,SWKH,13.19999981,30600,0,0,0,0,0
2020-07-06,TCI,36.97000122,1700,0,0,0,0,0
2020-07-06,VABK,21.20157433,1500,0,0,0,0,0
2020-07-06,VALU,23.41298676,4600,0,0,0,0,0
2020-07-07,ARL,9.319999695,12800,0,0,0,0,0
2020-07-07,BH,81.66999817,18000,0,0,0,0,0
2020-07-07,CIX,10.29903412,1500,0,0,0,0,0
2020-07-07,FDBC,40.83552551,20100,0,0,0,0,0
2020-07-07,GEF,29.25164795,264100,0,0,0,0,0
2020-07-07,NATH,52.97122574,5000,0,0,0,0,0
2020-07-07,NKSH,23.17740631,8200,0,1,0,0,0
2020-07-07,NWFL,19.94969559,4600,0,0,0,0,0
2020-07-07,PLBC,20.18666649,15100,0,0,0,0,0
2020-07-07,PNRG,81.0,6000,0,1,0,0,0
2020-07-07,QRTEB,5.425806522,2000,0,0,0,0,0
2020-07-07,RGCO,21.54179955,9500,0,0,0,0,0
2020-07-07,STRS,15.65979958,12700,0,0,0,0,0
2020-07-07,SWKH,13.52000046,22000,0,0,0,0,0
2020-07-07,TCI,37.20999908,2300,0,0,0,0,0
2020-07-07,VABK,21.28554153,200,0,0,0,0,0
2020-07-07,VALU,21.21154022,25700,0,0,0,0,0
2020-07-08,ARL,8.930000305,9000,0,0,0,0,0
2020-07-08,BH,80.38999939,7500,0,1,0,0,0
2020-07-08,CIX,10.29903412,0,0,0,0,0,0
2020-07-08,FDBC,42.37816238,28000,0,0,0,0,0
2020-07-08,GEF,29.14704323,255700,0,0,0,0,0
2020-07-08,NATH,51.54053497,3300,0,0,0,0,0
2020-07-08,NKSH,23.29934883,4400,0,0,0,0,0
2020-07-08,NWFL,19.79009819,2600,0,0,0,0,0
2020-07-08,PLBC,20.75824547,20900,0,0,0,0,0
2020-07-08,PNRG,82.80000305,1500,0,0,0,0,0
2020-07-08,QRTEB,5.425806522,100,0,0,0,0,0
2020-07-08,RGCO,21.49022102,4100,0,0,0,0,0
2020-07-08,STRS,16.18179321,2800,0,0,0,0,0
2020-07-08,SWKH,13.51000023,77200,0,0,0,0,0
2020-07-08,TCI,39.0,5700,0,0,0,0,0
2020-07-08,VABK,21.28554153,100,0,0,0,0,0
2020-07-08,VALU,21.22958183,3400,0,0,0,0,0
2020-07-09,ARL,9.029999733,20300,0,0,0,0,0
2020-07-09,BH,75.20999908,31000,0,0,0,0,0
2020-07-09,CIX,10.03458023,5500,0,0,0,0,0
2020-07-09,FDBC,41.42952728,50500,0,1,0,0,0
2020-07-09,GEF,29.02502441,365500,0,0,0,0,0
2020-07-09,NATH,54.48188019,11500,0,0,0,0,0
2020-07-09,NKSH,24.24238014,23000,0,0,0,0,0
2020-07-09,NWFL,19.82369614,17700,0,0,0,0,0
2020-07-09,PLBC,21.07578659,26300,0,0,0,0,0
2020-07-09,PNRG,83.98999786,2000,0,0,0,0,0
2020-07-09,QRTEB,5.414311409,14800,0,1,0,0,0
2020-07-09,RGCO,21.00883865,25400,0,0,0,0,0
2020-07-09,STRS,15.74679852,18400,0,0,0,0,0
2020-07-09,SWKH,12.82999992,126500,0,0,0,0,0
2020-07-09,TCI,36.15000153,10300,0,0,0,0,0
2020-07-09,VABK,21.28554153,0,0,0,0,0,0
2020-07-09,VALU,19.93938637,10000,0,0,0,0,0
2020-07-10,ARL,8.819999695,26200,0,0,0,0,0
2020-07-10,BH,74.43000031,21200,0,0,0,0,0
2020-07-10,CIX,10.43860722,1300,0,0,0,0,0
2020-07-10,FDBC,43.79667664,17900,0,0,0,0,0
2020-07-10,GEF,28.99887848,150800,0,0,0,0,0
2020-07-10,NATH,53.90969467,2600,0,0,0,0,0
2020-07-10,NKSH,23.64892197,4900,0,0,0,0,0
2020-07-10,NWFL,20.50408554,3800,0,0,0,0,0
2020-07-10,PLBC,20.91247749,35400,0,0,0,0,0
2020-07-10,PNRG,83.98999786,0,0,0,0,0,0
2020-07-10,QRTEB,5.270619392,1500,0,0,0,0,0
2020-07-10,RGCO,21.12059021,6200,0,0,0,0,0
2020-07-10,STRS,15.45100212,3500,0,0,0,0,0
2020-07-10,SWKH,13.30000019,49000,0,0,0,0,0
2020-07-10,TCI,34.70000076,6100,0,0,0,0,0
2020-07-10,VABK,20.99165916,700,0,0,0,0,0
2020-07-10,VALU,20.96793175,1600,0,0,0,0,0
2020-07-13,ARL,8.649999619,30700,0,0,0,0,0
2020-07-13,BH,76.55000305,7700,0,0,0,0,0
2020-07-13,CIX,10.50472069,1200,0,0,0,0,0
2020-07-13,FDBC,44.24882889,23800,0,0,0,0,0
2020-07-13,GEF,28.92914772,165300,0,0,0,0,0
2020-07-13,NATH,52.24681854,3600,0,0,0,0,0
2020-07-13,NKSH,22.84409523,4800,0,0,0,0,0
2020-07-13,NWFL,20.08409309,5200,0,0,0,0,0
2020-07-13,PLBC,21.07578659,25900,0,0,0,0,0
2020-07-13,PNRG,86.5,600,0,1,0,0,0
2020-07-13,QRTEB,5.241880894,400,0,0,0,0,0
2020-07-13,RGCO,20.88849068,6500,0,0,0,0,0
2020-07-13,STRS,15.22480488,2900,0,0,0,0,0
2020-07-13,SWKH,13.42000008,98700,0,0,0,0,0
2020-07-13,TCI,35.81000137,3600,0,1,0,0,0
2020-07-13,VABK,20.99165916,5300,0,0,0,0,0
2020-07-13,VALU,21.03108788,7000,0,0,0,0,0
2020-07-14,ARL,8.170000076,41600,0,0,0,0,0
2020-07-14,BH,73.70999908,7000,0,0,0,0,0
2020-07-14,CIX,10.2182312,1800,0,0,0,0,0
2020-07-14,FDBC,43.65483475,16500,0,0,0,0,0
2020-07-14,GEF,27.86576653,162300,0,0,0,0,0
2020-07-14,NATH,47.75880814,8600,0,0,0,0,0
2020-07-14,NKSH,22.60020447,10600,0,0,0,0,0
2020-07-14,NWFL,19.63889694,6200,0,0,0,0,0
2020-07-14,PLBC,20.77639008,35100,0,0,0,0,0
2020-07-14,PNRG,80.0,300,0,0,0,0,0
2020-07-14,QRTEB,5.241880894,0,0,1,0,0,0
2020-07-14,RGCO,20.69938278,12400,0,0,0,0,0
2020-07-14,STRS,13.95462227,21600,0,0,0,0,0
2020-07-14,SWKH,13.47999954,23500,0,0,0,0,0
2020-07-14,TCI,35.0,3100,0,0,0,0,0
2020-07-14,VABK,20.99165916,0,0,0,0,0,0
2020-07-14,VALU,22.64608955,12100,0,0,0,0,0
2020-07-15,ARL,7.900000095,23300,0,0,0,0,0
2020-07-15,BH,69.51999664,26200,0,0,0,0,0
2020-07-15,CIX,10.41657162,1400,0,0,0,0,0
2020-07-15,FDBC,43.88533783,16700,0,0,0,0,0
2020-07-15,GEF,28.39745712,181800,0,0,0,0,0
2020-07-15,NATH,50.07433319,9500,0,0,0,0,0
2020-07-15,NKSH,23.55949593,7500,0,0,0,0,0
2020-07-15,NWFL,20.3780899,6700,0,0,0,0,0
2020-07-15,PLBC,20.64937401,42000,0,0,0,0,0
2020-07-15,PNRG,79.04000092,1800,0,1,0,0,0
2020-07-15,QRTEB,5.241880894,0,0,1,0,0,0
2020-07-15,RGCO,20.70797539,9500,0,0,0,0,0
2020-07-15,STRS,15.65979958,11600,0,0,0,0,0
2020-07-15,SWKH,13.5,41300,0,0,0,0,0
2020-07-15,TCI,35.45000076,5300,0,0,0,0,0
2020-07-15,VABK,20.99165916,100,0,0,0,0,0
2020-07-15,VALU,24.99189758,15200,0,0,0,0,0
2020-07-16,ARL,9.399999619,79300,0,0,0,0,0
2020-07-16,BH,63.93000031,42200,0,1,0,0,0
2020-07-16,CIX,9.116334915,61900,0,0,0,0,0
2020-07-16,FDBC,41.90827179,167500,0,0,0,0,0
2020-07-16,GEF,28.13596725,298900,0,0,0,0,0
2020-07-16,NATH,47.77668762,25900,0,0,0,0,0
2020-07-16,NKSH,22.25063705,36300,0,0,0,0,0
2020-07-16,NWFL,19.05931091,30400,0,0,0,0,1
2020-07-16,PLBC,18.96185684,527100,0,0,0,0,0
2020-07-16,PNRG,75.08999634,5500,0,0,0,0,0
2020-07-16,QRTEB,5.241880894,0,0,1,0,0,0
2020-07-16,RGCO,19.89994431,172200,0,0,0,0,0
2020-07-16,STRS,14.57231331,18300,0,0,0,0,0
2020-07-16,SWKH,12.81999969,427000,0,0,0,0,0
2020-07-16,TCI,31.39999962,22500,0,0,0,0,0
2020-07-16,VABK,20.99165916,0,0,0,0,0,0
2020-07-16,VALU,24.17988968,18900,0,0,0,0,0
2020-07-17,ARL,9.029999733,15200,0,0,0,0,0
2020-07-17,BH,67.81999969,29900,0,0,0,0,0
2020-07-17,CIX,10.10069275,29300,0,0,0,0,0
2020-07-17,FDBC,42.48455048,11100,0,0,0,0,0
2020-07-17,GEF,29.39982033,142000,0,0,0,0,0
2020-07-17,NATH,49.4574585,6000,0,0,0,0,0
2020-07-17,NKSH,22.77092743,10400,0,0,0,0,0
2020-07-17,NWFL,20.52928734,5600,0,0,0,0,0
2020-07-17,PLBC,21.6382885,22400,0,0,0,0,0
2020-07-17,PNRG,74.69999695,1700,0,0,0,0,0
2020-07-17,QRTEB,5.414311409,300,0,1,0,0,0
2020-07-17,RGCO,20.43289948,18300,0,0,0,0,0
2020-07-17,STRS,15.4423027,8600,0,0,0,0,0
2020-07-17,SWKH,12.0,40200,0,0,0,0,0
2020-07-17,TCI,32.50999832,5200,0,0,0,0,0
2020-07-17,VABK,21.11761284,100,0,0,0,0,0
2020-07-17,VALU,24.63100624,10000,0,0,0,0,0
2020-07-20,ARL,8.989999771,1500,0,0,0,0,0
2020-07-20,BH,68.98000336,10000,0,0,0,0,0
2020-07-20,CIX,10.15211582,7600,0,0,0,0,0
2020-07-20,FDBC,42.63526535,12100,0,0,0,0,0
2020-07-20,GEF,29.9925251,148900,0,0,0,0,0
2020-07-20,NATH,50.27996826,4400,0,0,0,0,0
2020-07-20,NKSH,23.25057411,7300,0,0,0,0,0
2020-07-20,NWFL,20.82328224,7700,0,0,0,0,0
2020-07-20,PLBC,20.06871986,31300,0,0,0,0,0
2020-07-20,PNRG,71.08999634,1200,0,0,0,0,0
2020-07-20,QRTEB,5.414311409,0,0,0,0,0,0
2020-07-20,RGCO,20.77674675,15300,0,0,0,0,0
2020-07-20,STRS,17.234478,14100,0,0,0,0,0
2020-07-20,SWKH,11.97999954,20100,0,0,0,0,0
2020-07-20,TCI,30.02000046,1300,0,1,0,0,0
2020-07-20,VABK,21.20157433,200,0,0,0,0,0
2020-07-20,VALU,24.35131454,2700,0,0,0,0,0
2020-07-21,ARL,10.39999962,12700,0,0,0,0,0
2020-07-21,BH,65.56999969,14800,0,1,0,0,0
2020-07-21,CIX,10.46799278,4000,0,0,0,0,0
2020-07-21,FDBC,43.22040558,7100,0,0,0,0,0
2020-07-21,GEF,29.1296196,166100,0,0,0,0,0
2020-07-21,NATH,52.300457,3700,0,0,0,0,0
2020-07-21,NKSH,23.16927719,9700,0,0,0,0,0
2020-07-21,NWFL,20.85688019,8200,0,0,0,0,0
2020-07-21,PLBC,19.95078087,4100,0,0,0,0,0
2020-07-21,PNRG,71.33000183,1000,0,0,0,0,0
2020-07-21,QRTEB,5.414311409,0,0,1,0,0,0
2020-07-21,RGCO,21.06041336,8700,0,0,0,0,0
2020-07-21,STRS,16.94738197,7900,0,0,0,0,0
2020-07-21,SWKH,12.35000038,24500,0,0,0,0,0
2020-07-21,TCI,29.5,600,0,0,0,0,0
2020-07-21,VABK,21.20157433,0,0,0,0,0,0
2020-07-21,VALU,25.07310295,3400,0,0,0,0,0
2020-07-22,ARL,10.21000004,3900,0,0,0,0,0
2020-07-22,BH,65.61000061,15800,1,1,1,0,0
2020-07-22,CIX,10.21088409,1500,0,0,0,0,0
2020-07-22,FDBC,42.24517441,5800,0,0,0,0,0
2020-07-22,GEF,30.39347458,210300,0,0,0,0,0
2020-07-22,NATH,53.14978409,3100,0,0,0,0,0
2020-07-22,NKSH,23.03920364,6300,0,0,0,0,0
2020-07-22,NWFL,20.74768257,3400,0,0,0,0,0
2020-07-22,PLBC,20.59493446,5800,0,0,0,0,0
2020-07-22,PNRG,75.23999786,300,0,1,0,0,0
2020-07-22,QRTEB,5.63847065,400,0,1,0,0,0
2020-07-22,RGCO,21.30970573,12300,0,0,0,0,0
2020-07-22,STRS,16.52978897,3200,0,0,0,0,0
2020-07-22,SWKH,12.56000042,12000,0,0,0,0,0
2020-07-22,TCI,29.98999977,400,0,0,0,0,0
2020-07-22,VABK,21.20157433,0,0,0,0,0,0
2020-07-22,VALU,24.68514061,4200,0,0,0,0,0
2020-07-23,ARL,10.23999977,1600,0,0,0,0,0
2020-07-23,BH,69.80000305,16100,1,1,0,0,0
2020-07-23,CIX,9.953774452,5900,0,0,0,0,0
2020-07-23,FDBC,42.82144928,4200,0,0,0,0,0
2020-07-23,GEF,30.59394455,251100,0,0,0,0,0
2020-07-23,NATH,52.20211029,11700,0,0,0,0,0
2020-07-23,NKSH,23.03107452,6700,0,0,0,0,0
2020-07-23,NWFL,20.41168976,7300,0,0,0,0,0
2020-07-23,PLBC,19.78747177,14200,0,0,0,0,0
2020-07-23,PNRG,75.23999786,0,0,1,0,0,0
2020-07-23,QRTEB,5.713190079,400,0,0,0,0,0
2020-07-23,RGCO,21.00883865,16900,0,0,0,0,0
2020-07-23,STRS,16.83428383,1900,0,0,0,0,0
2020-07-23,SWKH,12.64999962,23500,0,0,0,0,0
2020-07-23,TCI,29.0,500,0,0,0,0,0
2020-07-23,VABK,21.20157433,0,0,0,0,0,0
2020-07-23,VALU,24.05357742,6300,0,0,0,0,0
2020-07-24,ARL,9.399999619,6700,0,1,0,0,0
2020-07-24,BH,65.27999878,13000,1,1,0,0,0
2020-07-24,CIX,9.946428299,2100,0,0,0,0,0
2020-07-24,FDBC,41.32314682,5000,0,0,0,0,0
2020-07-24,GEF,30.280159,159600,0,0,0,0,0
2020-07-24,NATH,48.6438942,5000,0,0,0,0,0
2020-07-24,NKSH,21.94984245,7200,0,0,0,0,0
2020-07-24,NWFL,20.26889038,7500,0,0,0,0,0
2020-07-24,PLBC,18.70781898,6300,0,0,0,0,0
2020-07-24,PNRG,74.80000305,600,0,0,0,0,0
2020-07-24,QRTEB,5.52926445,500,0,0,0,0,0
2020-07-24,RGCO,20.32975197,13500,0,0,0,0,0
2020-07-24,STRS,15.05950642,3700,0,0,0,0,0
2020-07-24,SWKH,12.43999958,16400,0,0,0,0,0
2020-07-24,TCI,28.5,900,0,0,0,0,0
2020-07-24,VABK,21.45650291,0,0,0,0,0,0
2020-07-24,VALU,23.196455,800,0,0,0,0,0
2020-07-27,ARL,9.270000458,2800,0,1,0,0,0
2020-07-27,BH,63.79000092,9900,1,1,0,0,0
2020-07-27,CIX,9.865623474,18100,0,0,0,0,0
2020-07-27,FDBC,41.50931931,3500,0,0,0,0,0
2020-07-27,GEF,29.63516235,163700,0,0,0,0,0
2020-07-27,NATH,48.688591,15600,0,0,0,0,0
2020-07-27,NKSH,21.86854553,7900,0,0,0,0,0
2020-07-27,NWFL,20.60488319,11700,0,0,0,0,0
2020-07-27,PLBC,19.16145706,5500,0,0,0,0,0
2020-07-27,PNRG,74.80000305,0,0,0,0,0,0
2020-07-27,QRTEB,5.52926445,0,0,0,0,0,0
2020-07-27,RGCO,20.18361664,10600,0,0,0,0,0
2020-07-27,STRS,15.25090504,3900,0,0,0,0,0
2020-07-27,SWKH,12.27000046,6900,0,0,0,0,0
2020-07-27,TCI,29.01000023,1200,0,0,0,0,0
2020-07-27,VABK,21.45650291,0,0,0,0,0,0
2020-07-27,VALU,22.99795532,4000,0,0,0,0,0
2020-07-28,ARL,9.399999619,1000,0,1,0,0,0
2020-07-28,BH,60.65999985,16500,1,1,1,0,0
2020-07-28,CIX,9.608514786,3300,0,0,0,0,0
2020-07-28,FDBC,39.92235565,7100,0,0,0,0,0
2020-07-28,GEF,28.54563141,143300,0,0,0,0,0
2020-07-28,NATH,46.6233902,9500,0,0,0,0,0
2020-07-28,NKSH,21.07997704,15100,0,0,0,0,0
2020-07-28,NWFL,20.57968521,11600,0,0,0,0,0
2020-07-28,PLBC,18.24511528,37300,0,0,0,0,0
2020-07-28,PNRG,69.59999847,300,0,0,0,0,0
2020-07-28,QRTEB,5.333843708,900,0,0,0,0,0
2020-07-28,RGCO,19.70223618,17000,0,0,0,0,0
2020-07-28,STRS,14.6158123,15100,0,0,0,0,0
2020-07-28,SWKH,11.73999977,10100,0,0,0,0,0
2020-07-28,TCI,27.39999962,1300,0,0,0,0,0
2020-07-28,VABK,21.45650291,0,0,0,0,0,0
2020-07-28,VALU,22.41150856,2300,0,0,0,0,0
2020-07-29,ARL,9.840000153,6700,0,1,0,0,0
2020-07-29,BH,60.0,16200,1,1,0,0,0
2020-07-29,CIX,9.902353287,1100,0,0,0,0,0
2020-07-29,FDBC,41.64230728,11900,0,0,0,0,0
2020-07-29,GEF,30.0361042,167400,0,0,0,0,0
2020-07-29,NATH,49.47533798,9600,0,0,0,0,0
2020-07-29,NKSH,22.27502441,11700,0,0,0,0,0
2020-07-29,NWFL,21.60446739,3200,0,0,0,0,0
2020-07-29,PLBC,19.04350853,7900,0,0,0,0,0
2020-07-29,PNRG,71.5,300,0,0,0,0,0
2020-07-29,QRTEB,5.54076004,600,0,0,0,0,0
2020-07-29,RGCO,20.45868683,6800,0,0,0,0,0
2020-07-29,STRS,16.35578918,21200,0,0,0,0,0
2020-07-29,SWKH,12.48999977,11300,0,0,0,0,0
2020-07-29,TCI,27.88999939,4100,0,0,0,0,0
2020-07-29,VABK,21.45650291,0,0,0,0,0,0
2020-07-29,VALU,22.97089386,1100,0,0,0,0,0
2020-07-30,ARL,9.489999771,2800,0,0,0,0,0
